author_id,author,publications,corpus_h_index
A5019495513,S. Balamurugan,1,1
A5019499874,Tesfaye Silashi,1,1
A5019501165,Emmanuel Kumah,1,1
A5019504608,Nestor Ngube,1,1
A5019506233,Laurence Lannes,1,1
A5019517953,MK Bhutani,1,1
A5019522183,Elena Losina,1,1
A5019524067,Thorsten Behrendt,1,1
A5019535487,Mesay Kebede,1,1
A5019538599,Onyinye Nwankwor,1,1
A5019566193,Promise Chika Oparah,1,1
A5019583537,Saater Solomon Igyuse,1,1
A5019628598,Punam Karanjit,1,1
A5019647326,Hamna Ahmed,1,1
A5019683774,Ementa Hyacinth Ichoku,1,1
A5019685370,Chris Rakuom,1,1
A5019686914,K M Sabu,1,1
A5019727085,Moges Yinges Yitayew,1,1
A5019786075,Franck Eric Boni,1,1
A5019788764,S Parthibane,1,1
A5019806367,Daniel Kress,1,1
A5019810896,Martha Coe,1,1
A5019814115,Zia Ul Mustafa,1,1
A5019815202,Soonman Kwon,1,1
A5019821714,Salam Belem,1,1
A5019846861,Michel Muvudi,1,1
A5019848376,Saudamini Vishwanath Dabak,1,1
A5019850531,Eric Afful-Dadzie,1,1
A5019859882,Sadiksha Pokhrel,1,1
A5019874785,Kristin Bietsch,1,1
A5019919424,Emmanuel Mulaa Opondo,1,1
A5019943231,April Baller,1,1
A5019965948,Sheikh Shoib,1,1
A5019995194,Merisin Joseph,1,1
A5020000282,Sadiq Rashid,1,1
A5020018595,Rita Mwachandi,1,1
A5020018733,Felix Manirakiza,1,1
A5020031993,Suraiya Umar,1,1
A5020075049,Sheikh H,1,1
A5020076480,Pascal Agbadi,1,1
A5020080822,Tayyab Saeed Akhter,1,1
A5020082393,Adekunle Bamidele Taiwo,1,1
A5020141052,I. Mogilevkina,1,1
A5020155697,Soumyadeep Bhaumik,1,1
A5020162492,Abdul W. Basit,1,1
A5020172297,Oludele Albert Ajani,1,1
A5020192938,Viktoria Couturier,1,1
A5020209485,Babayemi O. Olakunde,1,1
A5020223756,Charu Kohli,1,1
A5020223916,Rebeccah Wafula,1,1
A5020225816,Kateryna Chepynoga,1,1
A5020261928,TaiwoToyin Latifat,1,1
A5020288375,Chaitra Manjunath,1,1
A5020291704,Keziah Malam,1,1
A5020328346,Mengistu Desalegn,1,1
A5020334593,Abdul-Moomin Adams,1,1
A5020339872,Bene D. Anand Paramadhas,1,1
A5020344952,Eleanor Brown,1,1
A5020348461,Samina Pervin,1,1
A5020357605,Ankeeta Menona Jacob,1,1
A5020365265,Perry Veras,1,1
A5020408749,Anne Njeri,1,1
A5020424563,Shaoxiong Yang,1,1
A5020454655,Ramadhani Kigume,1,1
A5020456444,Aubin Nino Baleba,1,1
A5020472352,Ebissa Negera,1,1
A5020475283,Asok K. Sarkar,1,1
A5020485352,Ahmed Elagamy,1,1
A5020502409,Kalpana Singh,1,1
A5020547657,Adelakun Odunyemi,1,1
A5020557592,Martha Afrakoma,1,1
A5020563009,Engrácia da Glória Gomes de Freitas,1,1
A5020563934,Peter Kirabira,1,1
A5020568138,Amos L Benjamin,1,1
A5020626160,Anye Che Jude,1,1
A5020663415,Jeff Gow,1,1
A5020686510,Prabhat Singh Malik,1,1
A5020731393,Arun Kumar Koirala,1,1
A5020756633,Chijioke Amara Ezenyeaku,1,1
A5020768742,Obumneme Ezeanosike,1,1
A5020791526,Olorunfemi Yasiru Alimi,1,1
A5020797333,GU Iloh,1,1
A5020798491,Hisaki Kono,1,1
A5020807947,Megbar Dessalegn,1,1
A5020841128,Michael Ntim,1,1
A5020878110,Simon Grima,1,1
A5020887565,Yauba Saidu,1,1
A5020913731,Sachin Sureshbabu,1,1
A5020960773,Andrews Ofori-Birikorang,1,1
A5020968889,Daniel E. Weissglass,1,1
A5020969827,Abhishek Singh,1,1
A5020983841,Sebastian Heidenreich,1,1
A5020985924,Shristi Neupane,1,1
A5020987533,George Kwesi Hedidor,1,1
A5020998823,Onyemaechi Nwanaji-Enwerem,1,1
A5021029583,Seán Healy,1,1
A5021056258,Jennifer Bouey,1,1
A5021073789,Aye Aye,1,1
A5021087429,Srishti Tripathi,1,1
A5021137189,Mitsuru Toda,1,1
A5021163470,Francis Atéba Ndongo,1,1
A5021185831,Piyapong Janmaimool,1,1
A5021187666,Brandon Cunningham,1,1
A5021204832,Farhana Begum,1,1
A5021206936,Ayesha DeCosta,1,1
A5021237656,Netsanet Fentahun,1,1
A5021259337,Refiloe Matji,1,1
A5021280206,Ajantha Sisira Kumara,1,1
A5021300443,Said Mohammad Karim Alawi,1,1
A5021357024,Jena Hamadani,1,1
A5021363362,S. Kangere,1,1
A5021368834,Babatunde Oo,1,1
A5021378474,KAFING DIARRA,1,1
A5021382792,Mohammad Jahid Hasan,1,1
A5021426197,Angelique Rwiyereka,1,1
A5021447200,Karen Odberg Pettersson,1,1
A5021449162,Oye Gureje,1,1
A5021454274,Abhishek Singh,1,1
A5021469913,Aditya Shakya,1,1
A5021490270,Carlan Wendler,1,1
A5021508059,Dalhatu Muhammad Ahmad,1,1
A5021525505,Sonu Bhaskar,1,1
A5021538039,Koshy Eapen,1,1
A5021542856,Sagar Poudel,1,1
A5021550324,Amanuel Yigezu,1,1
A5021553933,Warisa Panichkriangkrai,1,1
A5021572804,Yalemzewod Assefa Gelaw,1,1
A5021579752,Ellen Themmen,1,1
A5021601421,Richard Laing,1,1
A5021604472,Jaison Joseph,1,1
A5021628245,Zouhair Mrabet,1,1
A5021670279,Christopher Makwero,1,1
A5021685369,Prince Danso,1,1
A5021693086,Pankhuri Jain,1,1
A5021696670,Embet Yismaw,1,1
A5021733253,Prosper Asaana,1,1
A5021776100,Nour Ataya,1,1
A5021776318,Cidalia Das Neves Eusebio,1,1
A5021777440,Abebe Bekele,1,1
A5021801476,Kwadwo Adusei Asante,1,1
A5021807108,Manaswitha Boyanagari,1,1
A5021810417,Oluwatoyin Adenike Adeniji,1,1
A5021812437,Joseph David,1,1
A5021838273,Ekechi Okereke,1,1
A5021855126,Michael Safo Oduro,1,1
A5021893934,Mondher Toumi,1,1
A5021897185,Chinomnso C. Nnebue,1,1
A5021901186,Mahmoud A. Abdelaty,1,1
A5021931720,James Dickson Fiagborlo,1,1
A5021932959,Trygve Ottersen,1,1
A5021934962,Radhika Jain,1,1
A5021947506,Babatunde Akomolafe,1,1
A5021957993,Md. Habibullah Talukder,1,1
A5021968132,Wogayehu Tadele,1,1
A5021968915,Muhammad Muazu Bala,1,1
A5021971839,Abdramane Berthé,1,1
A5021973118,Jean de Dieu Sermé,1,1
A5021981279,Landry Kabego,1,1
A5022000778,S Johnson,1,1
A5022014918,Mahlet Atlaw Mengesha,1,1
A5022016557,Felicia Rumbidzai Takavarasha,1,1
A5022024301,Richard Smith,1,1
A5022036977,Ifeoma Felicia Chukwuma,1,1
A5022074316,Elhussien Ibrahim Mansour,1,1
A5022091788,P. G. Viswanatha,1,1
A5022126030,Veneranda Uwamariya,1,1
A5022163776,Daniel Ferette,1,1
A5022167131,Ngozi C. Ewurum,1,1
A5022207924,Oluwaseye Olalekan Adesokun,1,1
A5022216244,Pius John,1,1
A5022216958,Sean J. Haley,1,1
A5022232719,Mulindabigwi Charles Ruhara,1,1
A5022236370,Atinkugn Assefa Belete,1,1
A5022240268,Dan Schwarz,1,1
A5022240911,Patrick Gogognon,1,1
A5022252073,R. Paul Shaw,1,1
A5022258984,Xiangming Fang,1,1
A5022265085,Hasan Nabil Al Houri,1,1
A5022273312,Salam S. Mohammed,1,1
A5022294079,Leonard Baatiema,1,1
A5022305158,Jahanzaib Sohail,1,1
A5022310549,Vani Parmar,1,1
A5022345372,Surendra Prasad Joshi,1,1
A5022377066,Nkoli N. Ezuma,1,1
A5022408130,Reshmi Sengupta,1,1
A5022414182,Rashesh Vaidya,1,1
A5022444231,Raphaël Okum,1,1
A5022453738,Eric de Roodenbeke,1,1
A5022457537,Michael Thiede,1,1
A5022473622,Farrukh Ansar,1,1
A5022479128,Shalem Balla,1,1
A5022496934,Tomoo Ito,1,1
A5022506759,Miyuru Chandradasa,1,1
A5022512898,Manizhe Rostampour,1,1
A5022531377,Fahimeh Saeed,1,1
A5022532779,Gilbert Ndziessi,1,1
A5022571363,Kenneth Okoineme,1,1
A5022581221,Chai Podhisita,1,1
A5022584075,Praveenkumar Aivalli,1,1
A5022591246,Yahkub Babatunde Mutalub,1,1
A5022607787,V. Akshay,1,1
A5022615955,Edna Sang,1,1
A5022617974,Kimberly Kamara,1,1
A5022620792,Chukwunonso Gerald Iheoma,1,1
A5022625989,Kamal Prasad Chapain,1,1
A5022667740,Hailu Zelelew,1,1
A5022675281,Asmamaw Ketemaw Tsehay,1,1
A5022712723,Emmanuel Gbenga Dada,1,1
A5022723158,Olivia Nieveras,1,1
A5022769929,Tissa Wijeratne,1,1
A5022772463,J Kandulna,1,1
A5022782607,Sameer Aggarwal,1,1
A5022785727,Ivana Chapčáková,1,1
A5022820510,Eva Janoušková,1,1
A5022832131,Anil J. Anjankar,1,1
A5022838561,Laura Ferguson,1,1
A5022852015,Junu Hada,1,1
A5022858384,Grace Litali,1,1
A5022866236,Nirmal Duwadi,1,1
A5022868159,Lilly Andolfatto,1,1
A5022872418,AW al Serouri,1,1
A5022876699,Divyangi Goel,1,1
A5022890577,Rami Akwan,1,1
A5022893976,Gordon Nguka,1,1
A5022905203,Tolulope Oladele,1,1
A5022908989,Jamie I. Forrest,1,1
A5022911880,Devendra Raj Singh,1,1
A5022924943,Plaxcedes Chiwire,1,1
A5023005002,Joseph W. James,1,1
A5023016220,Getachew Tilahun Gessese,1,1
A5023054916,Akinwole Ebenezer Akintoye,1,1
A5023114349,Rachel Ambalu,1,1
A5023115986,Koyejo Oyerinde,1,1
A5023158456,Mark Lyons-Amos,1,1
A5023178405,Sirage Mohammed Shifaw,1,1
A5023181110,Shruthi Eshwar,1,1
A5023199622,Abigail Colson,1,1
A5023232075,Jean Patrick Alfred,1,1
A5023293854,Aaron Beaston-Blaakman,1,1
A5023298367,Richard Twumasi-Boakye,1,1
A5023303628,Raj Kumar Sangroula,1,1
A5023305348,Rolf Nyah Tuku Nzalie,1,1
A5023313766,Ganiyat K. Oyeleke,1,1
A5023387969,Tariku Olana,1,1
A5023442070,Raju Jotkar,1,1
A5023449123,Lameck B Million,1,1
A5023473039,Martha Azucena González,1,1
A5023503140,Tin Aung,1,1
A5023514274,Badari Birur,1,1
A5023528221,Nelson K. Sewankambo,1,1
A5023545569,Yahaya A. Aliyu,1,1
A5023547349,Emmanuel Gyabeng,1,1
A5023568545,Cornelius Lagat,1,1
A5023574283,Namwiinga Choobe,1,1
A5023598954,Marie Parker,1,1
A5023622834,Yaya Barjo,1,1
A5023658759,Benjamin Rolfe,1,1
A5023680514,Mojtaba Nuhi,1,1
A5023683198,Isabel Maldonado,1,1
A5023684867,Golden Al,1,1
A5023768328,Argaw,1,1
A5023774683,Emmanuel Agada David,1,1
A5023785898,Pedro Gaspar,1,1
A5023818430,Watinee Kunpeuk,1,1
A5023828847,S. Bertel Squire,1,1
A5023860316,Tofayel Ahmed Bhuayan,1,1
A5023866988,Dr Agarwal Manika,1,1
A5023885991,Tigist Eshetu,1,1
A5023901857,Ugochi Onu,1,1
A5023902129,Sepideh Ahmadi,1,1
A5023902755,Steven Grima,1,1
A5023932468,Mohammadali Momin,1,1
A5023956803,Dayaratna,1,1
A5023965803,Addae Boateng Adu‐Gyamfi,1,1
A5023977000,Marissa Guo,1,1
A5023986054,Ujulu Amos,1,1
A5024004834,Issah Sumaila,1,1
A5024013451,Fidele Kwizera,1,1
A5024066457,Sunil Kumar Doddaiah,1,1
A5024076754,A Sogodogo,1,1
A5024091385,Anitha Thippaiah,1,1
A5024105863,Marcel Kounnou,1,1
A5024120430,Xavier Anglaret,1,1
A5024153691,Subhalaxmi Mohapatra,1,1
A5024193840,Pascal Zurn,1,1
A5024244969,Samuel Kobina Annim,1,1
A5024246577,Behzad Raei,1,1
A5024259920,Hamid Yimam Hassen,1,1
A5024260068,Rajeev Banjara,1,1
A5024294559,Edwina A. Brown,1,1
A5024301426,Srikanta Kanungo,1,1
A5024307678,Lauren M. Uhler,1,1
A5024317983,Gregory Marchand,1,1
A5024326780,Carmen Salas Quijada,1,1
A5024366074,Anthony Chiaraah,1,1
A5024408694,Adugnaw Zeleke Alem,1,1
A5024449777,Nnaemeka Emmanuel Nnadi,1,1
A5024456781,Enyew Tefera,1,1
A5024460506,Zeidan Abdu,1,1
A5024492299,Björn Ekman,1,1
A5024514158,Roseline Dzekem Dine,1,1
A5024521100,Kanlisi Kaba Simon,1,1
A5024525629,Varun Kumar Sharma,1,1
A5024552865,Alistair McGuire,1,1
A5024591729,Ryan Ellis,1,1
A5024598180,Julia Hill,1,1
A5024612655,Eric Kwasi Elliason,1,1
A5024619166,Simon Cousens,1,1
A5024622101,Dessie Agegnehu,1,1
A5024639705,Youssouf Camara,1,1
A5024646212,Richard Lilford,1,1
A5024661104,Patrick Kadama,1,1
A5024701386,Mawuli Komla Kushitor,1,1
A5024707824,Meles Tekie Gidey,1,1
A5024749241,Ileana Heredia-Pi,1,1
A5024752297,Obam Okpe Matthew,1,1
A5024755882,Séré Kaba,1,1
A5024798602,Teferi Daba Lemma,1,1
A5024818065,Sisay Yitayih Kassie,1,1
A5024828659,Iva Djurovic,1,1
A5024851276,A O Abiola,1,1
A5024872193,Tineke de Groot-de Greef,1,1
A5024872876,Tsolmongerel Tsilaajav,1,1
A5024872933,Zipora Mumani,1,1
A5024888786,Md. Tanzeer Alam,1,1
A5024934303,Albert M. Vollaard,1,1
A5024949105,D. Karatu,1,1
A5024984526,Jonathan E. Leightner,1,1
A5024988286,George W. Kivumbi,1,1
A5024995727,Akeem Ayofe Akinwale,1,1
A5025005086,Alimi O. Maruf,1,1
A5025006215,Mursaleena Islam,1,1
A5025023027,Bola Lukman Solanke,1,1
A5025025975,Deo Shao,1,1
A5025044220,Shaziya Allarakha,1,1
A5025085459,Tarang Mishra,1,1
A5025100359,Jeremiah Chakaya,1,1
A5025120656,Abimbola Michael‐Asalu,1,1
A5025132879,Michael M. Engelgau,1,1
A5025136465,Dirgha Raj Joshi,1,1
A5025137886,Rachel Manongi,1,1
A5025147796,Emmanuel C. Azuike,1,1
A5025149387,Sisay Begashaw Sharo,1,1
A5025152333,Kingsley Opoku Appiah,1,1
A5025188521,Anne Marie O’Keefe,1,1
A5025196041,Aaron Katz,1,1
A5025201299,Wondim Ayenew,1,1
A5025207345,Alice Desclaux,1,1
A5025213594,Elizabeth A. Bukusi,1,1
A5025219470,Elina Pradhan,1,1
A5025222218,Huyen Phuc,1,1
A5025231701,Dessalegn Ajema,1,1
A5025252094,Nkengafac N. Fobellah,1,1
A5025300783,Shumona Sharmin Salam,1,1
A5025373699,Aduku Ebikabowei Biedomo,1,1
A5025393622,Jacob Bigio,1,1
A5025400594,Penelope A. Phillips‐Howard,1,1
A5025407641,Bwimana Aembe,1,1
A5025410297,R. Umadevi,1,1
A5025431379,Doreen O. Enejoh,1,1
A5025437537,Jemima A. Frimpong,1,1
A5025463277,Janelle Jacobson,1,1
A5025470850,Leela Masih,1,1
A5025485259,Retsepile Ranthamane,1,1
A5025491099,Hala M Shaheen,1,1
A5025509010,Luckson Dullie,1,1
A5025537505,B. Appelt,1,1
A5025544564,Alexis N. Bowder,1,1
A5025555876,Namrata Singh,1,1
A5025603057,Tilahun Ermeko,1,1
A5025613304,Kumudha Aruldas,1,1
A5025628906,Odunayo Adebukola Fatunla,1,1
A5025634883,Shriprakash Kalantri,1,1
A5025669805,Akalpa J. Akaligaung,1,1
A5025671611,Beatriz Zurita,1,1
A5025677569,Chakib Nejjari,1,1
A5025678242,Yirga Legesse Niriayo,1,1
A5025685342,Seema Nagpal,1,1
A5025691286,Shirin Nosratnejad,1,1
A5025700868,Mulugeta Gamachu,1,1
A5025727114,Elise Presser,1,1
A5025729444,Christiane Gosset,1,1
A5025733182,Marc Bourgeois,1,1
A5025737832,Boadi Kofi eric,1,1
A5025739083,Daniel Tarekegn Worede,1,1
A5025754873,G. Angeles,1,1
A5025763773,Catherine Bisignano,1,1
A5025778184,Nabil Ismaili,1,1
A5025791368,Anaclet Baza,1,1
A5025800603,Kamal Gautam,1,1
A5025832974,Olusegun Ogboye,1,1
A5025839403,Saloni Devi,1,1
A5025843874,Caroline R Amissah,1,1
A5025845020,Ramesh C. Paudel,1,1
A5025864140,Joyce Y Avotri-Wuaku,1,1
A5025882487,Luis G Sambo,1,1
A5025896030,Jeremy D. Goldhaber‐Fiebert,1,1
A5025930992,Shungu Munyati,1,1
A5025942193,Ibrahim Abu Abduali,1,1
A5025957066,Ranjan Kumar Mohanty,1,1
A5025982926,Uduakobong Edy-Ewoh,1,1
A5026001088,O Sanfo,1,1
A5026029937,Justine Namakula,1,1
A5026057114,Yves Bergevin,1,1
A5026068650,Kuldip Upadhyay,1,1
A5026068901,Henry Akpojubaro Efegbere,1,1
A5026073346,Dinksew Tewuhibo,1,1
A5026091518,Teketel Addise,1,1
A5026177191,Olawunmi Omitogun,1,1
A5026189028,Eleonora Fichera,1,1
A5026189960,Mari Nagai,1,1
A5026203591,Nada Khaled,1,1
A5026223107,Adenike Omosun,1,1
A5026237178,Jaikishan Desai,1,1
A5026238393,Kuhel Faizul Islam,1,1
A5026249190,Shade Alli,1,1
A5026266432,Richard Hornbeck,1,1
A5026292348,Mickey Chopra,1,1
A5026317046,Davidson R. Gwatkin,1,1
A5026331992,Susan C. Ifeagwu,1,1
A5026343170,Nyimvua Shaban,1,1
A5026345640,Luca Ronfani,1,1
A5026356436,Moneer Alam,1,1
A5026358651,Ernest Kissi,1,1
A5026406120,S M Abdullah,1,1
A5026489746,Jessica M. Perkins,1,1
A5026494242,Markus Frölich,1,1
A5026496522,Chee Tang Chin,1,1
A5026556900,Alexandra Ezeonu,1,1
A5026562165,O Jaiyeoba,1,1
A5026565919,Gemechu Ayela Beha,1,1
A5026608658,Octavian Gakura,1,1
A5026609715,Ajay Meher,1,1
A5026657191,Thach Tran,1,1
A5026667307,Paul John Philip,1,1
A5026677424,Eyo Okon Asukwo,1,1
A5026709870,Michaela Beder,1,1
A5026716635,Simegnew Handebo,1,1
A5026717284,M. Shapiro,1,1
A5026726987,Daniel Chandramohan,1,1
A5026734298,Adrian Richter,1,1
A5026750348,N. M. Rabiul Awal Chowdhury,1,1
A5026754759,Kheya Melo Furtado,1,1
A5026755583,Adesola Ogunniyi,1,1
A5026774753,Achamyeleh Birhanu Teshale,1,1
A5026822131,S. Vennilaa Shree,1,1
A5026828035,G. Baison,1,1
A5026830335,Sakshi Mohan,1,1
A5026834305,Paa‐Kwesi Blankson,1,1
A5026856000,Oluwagbemiga Ayomiposi Adesina,1,1
A5026873916,Ann Blandford,1,1
A5026913246,Sajjad Faraji Dizaji,1,1
A5026916036,Serifat Asabi Babalola,1,1
A5026920223,Stéphane Helleringer,1,1
A5026923768,Rajan Shukla,1,1
A5026941665,Mary Gamal,1,1
A5026998551,Padmavati Ramachandran,1,1
A5027006533,Armand Sim,1,1
A5027008296,A. M. Moharram,1,1
A5027013551,Timur Aripov,1,1
A5027021556,Anderson Bendera,1,1
A5027025361,Emmanuel Mnjowe,1,1
A5027054676,E.E. Usoroh,1,1
A5027099085,Uchenna B. Onwughalu,1,1
A5027114675,Astrid Blystad,1,1
A5027117776,Destaye Guadie Kassie,1,1
A5027123603,Abhijit Pakhare,1,1
A5027157916,Olukemi Grace Adebola,1,1
A5027189912,Benitha Uwingabire,1,1
A5027191823,Giuliano Russo,1,1
A5027197239,Jacqueline Bell,1,1
A5027218435,Hadiya Hassen,1,1
A5027231278,Amare Demsie Ayele,1,1
A5027232405,O Audu,1,1
A5027253980,Kimberly V. Smith,1,1
A5027295670,Richard Nduwayezu,1,1
A5027323491,Desiderio Cansino Pozo,1,1
A5027324626,Melese Chego Cheme,1,1
A5027335923,Paulinus Okah,1,1
A5027340617,Melkalem Mamuye Azanaw,1,1
A5027341564,Ousseni Mongbet,1,1
A5027347442,Chijioke O. Nwosu,1,1
A5027349415,Henry Iheonye,1,1
A5027354633,Nicholas Midzi,1,1
A5027355888,Onguru Daniel Ogungu,1,1
A5027380744,Melesse Belayneh,1,1
A5027411559,Ibsa Abdusemed Ahmed,1,1
A5027415920,Robert Joseph Flanagan,1,1
A5027451842,Kimberly Switlick,1,1
A5027456101,Diana Ngo,1,1
A5027466428,Gizachew Abebe,1,1
A5027505817,Adeola Olajumoke Ajayi,1,1
A5027537538,Rajendra Karkee,1,1
A5027544800,Solomon Ahmed Mohammed,1,1
A5027589033,Setegn Bayabil Agegn,1,1
A5027593165,Workagegnehu Hailu,1,1
A5027598722,Caterina Favaretti,1,1
A5027606145,Diego Proaño,1,1
A5027619595,Muhammad Baqir Shittu,1,1
A5027637668,Melvill O George,1,1
A5027654340,Stephen Gloyd,1,1
A5027665366,N. Ranganathan,1,1
A5027671294,Ivrogbo Stanley,1,1
A5027678812,Adedeji Joshua Oluwakorede,1,1
A5027682837,Ellen Opoku Boamah,1,1
A5027705541,Thierry van Bastelaer,1,1
A5027745740,Samin K. Sharma,1,1
A5027752754,Robert A. Rosenheck,1,1
A5027766505,Raffaele Palladino,1,1
A5027771270,Sk Md Ershad,1,1
A5027797961,Rotimi Ayodele Gbadeyan,1,1
A5027835424,Soosanna Kumary Chattu,1,1
A5027842665,Adom Manu,1,1
A5027844847,Olveen Carrasquillo,1,1
A5027880055,Cecil Daniel Weyama,1,1
A5027881718,Irene Moyo,1,1
A5027904598,Claudia Morrissey Conlon,1,1
A5027928048,Nurilign Ahmed,1,1
A5027932765,Seth Agyemang,1,1
A5027951848,Ulla Griffiths,1,1
A5027953923,Masuma A Gulamhussein,1,1
A5027955833,Oluwagbemiga A. Oyeleye,1,1
A5027966949,Enayatollah Homaie Rad,1,1
A5027987392,Vikas Madhukar,1,1
A5027991096,Namanya Basinda,1,1
A5027998923,Stefano Angelo Santini,1,1
A5028003318,Debra Jackson,1,1
A5028016292,Kade Finnoff,1,1
A5028037580,Cyrus Y Engineer,1,1
A5028041205,Rose Kato,1,1
A5028044365,Michael Amara,1,1
A5028112535,Gaël Honal Mahoungou,1,1
A5028158540,Yosef Haile,1,1
A5028168608,Claire Ashaba,1,1
A5028174854,Rocco Friebel,1,1
A5028185473,Daniel Mwangi,1,1
A5028187114,Aemon B. Fissha,1,1
A5028234184,Christine Bousquet,1,1
A5028236116,Pushpendra Singh,1,1
A5028252529,Januka Devi Dhamala,1,1
A5028327908,Sarah Ullrich,1,1
A5028332923,Promise Aseh Munteh,1,1
A5028337448,Gebremedhin Berhe Gebregergs,1,1
A5028344619,Nishali Patel,1,1
A5028363959,Boris Krey,1,1
A5028372626,Sharanya Joshi,1,1
A5028384891,Teferi Lemu,1,1
A5028388132,Elikplim Dadoza,1,1
A5028417089,Boo Alipitio,1,1
A5028432644,Umar Husaini Adamu,1,1
A5028437676,Obaidur Rahman,1,1
A5028456132,Smarjeet Das,1,1
A5028471067,Getachew Berhanu Kebede,1,1
A5028482532,Elham Aldousari,1,1
A5028485889,Rashmi Kundapur,1,1
A5028493749,Seble Zewdu Kebede,1,1
A5028495390,Leke Oshunniyi,1,1
A5028502430,Samuel Lassa,1,1
A5028502663,Eko Setyo Pambudi,1,1
A5028520917,Guido Erreygers,1,1
A5028544422,Jennifer Batamuliza,1,1
A5028549540,Markus Kaltenborn,1,1
A5028555251,Harpreet Singh,1,1
A5028572440,Emmanuel Agyapong Wiafe,1,1
A5028591528,Abdeljaouad Ezzrari,1,1
A5028628058,Anand Srivastava,1,1
A5028659310,Fatima Akbari,1,1
A5028661153,Rayyan Muhammad Garba,1,1
A5028676376,Amanda Chukwudozie,1,1
A5028688021,Prince Peprah,1,1
A5028688386,Tiphanie Succo,1,1
A5028717171,Pascal Magnussen,1,1
A5028751060,Ogungbenle Gbenga Michael,1,1
A5028754235,M Srimadhi,1,1
A5028763192,Rozane El Masri,1,1
A5028796990,Ricardo Valladares-Cardona,1,1
A5028810488,Tom Maina,1,1
A5028868812,Lemma TD,1,1
A5028874266,Vno Aghara,1,1
A5028879438,Becky L. Genberg,1,1
A5028889796,Hnin Oo Mon,1,1
A5028924582,Evrard Nahimana,1,1
A5028947381,Godfrey Kacholi,1,1
A5028982191,Oluwayemisi D Adegboye,1,1
A5029008151,Charity Nagemi,1,1
A5029023327,François Orivel,1,1
A5029039712,Arthorn Riewpaiboon,1,1
A5029044087,Manaye Yihune,1,1
A5029046210,PatrickChukwuemeka Korie,1,1
A5029055670,Thomas Schwedersky,1,1
A5029057389,Dominique Roberfroid,1,1
A5029061288,Peter Nabam,1,1
A5029079378,Jaume Puig‐Junoy,1,1
A5029080163,Deusdedit A. Lemnge,1,1
A5029081391,Pierre Abomo,1,1
A5029099211,Kathrin Thomas,1,1
A5029111625,Stanley S. Wallack,1,1
A5029122404,Habib Nawaz Khan,1,1
A5029126318,Catrin E. Moore,1,1
A5029176575,Olalere Sunday,1,1
A5029190911,Sarah Jane Steele,1,1
A5029196667,Cheick Hamala Fofana,1,1
A5029197157,Augusto Da Silva,1,1
A5029206696,Sudhir Peter,1,1
A5029242590,Roshni Thapa,1,1
A5029258578,Christopher Kudiabor,1,1
A5029281507,Smita Bhutani,1,1
A5029286840,Ina Kalisa,1,1
A5029287206,Issaya Lupogo,1,1
A5029304274,Tarek Razek,1,1
A5029317705,Leslie Alcouffe,1,1
A5029319310,Elihuruma Eliufoo Stephano,1,1
A5029356765,Tesfaye Akafu,1,1
A5029368249,T. Vetrivel,1,1
A5029386605,Sara Abdoulayi,1,1
A5029400712,Addis Kassahun Mulat,1,1
A5029406722,Darrah McCracken,1,1
A5029408901,Samnang Um,1,1
A5029470877,Cosmas Zyambo,1,1
A5029476381,Heikrujam Nongyai Nongdrenkhomba,1,1
A5029496015,Nora Khalil,1,1
A5029506828,Meera Kotagal,1,1
A5029522546,Sudheer Nadipally,1,1
A5029525069,Simon Boateng,1,1
A5029529362,Prabhat Lamichhane,1,1
A5029535877,Satoshi Ezoe,1,1
A5029568728,L. M. Manuja,1,1
A5029599428,Abdisalan M. Noor,1,1
A5029600163,Soumana C. Nasser,1,1
A5029630568,Akintunde T. Orunmuyi,1,1
A5029635494,Mohamed Naguib Abdel Fattah,1,1
A5029700661,Angela Baschieri,1,1
A5029717821,Alice Mesnard,1,1
A5029742520,Sérgio Ricardo de Brito Bello,1,1
A5029745114,Mai Hijazi,1,1
A5029774572,Rakshya Khadka,1,1
A5029777074,Tulsi Adhikari,1,1
A5029789585,DS Ogaji,1,1
A5029803876,Shiba Bahadur Karkee,1,1
A5029813744,Nuworza Kugbey,1,1
A5029855674,Nkiruka E Ifekwem,1,1
A5029855908,Gilbert Buckle,1,1
A5029859369,Rafaël Van den Bergh,1,1
A5029860000,Hendry R. Sawe,1,1
A5029878388,Nabil Natafgi,1,1
A5029936167,Kannamkottapilly Chandrasekharan Prajitha,1,1
A5029952759,Phidiliah Rose Mwaambi,1,1
A5029992476,Castro Musafiri,1,1
A5030006955,O Irinoye,1,1
A5030022501,Miloud Lachebeb,1,1
A5030084211,Joanna Schellenberg,1,1
A5030093770,TN Sathyanarayana,1,1
A5030108843,Maya Annie Elias,1,1
A5030108883,Caitlin E. Kennedy,1,1
A5030109046,Octávio de Sousa,1,1
A5030113517,Quinhas Fernandes,1,1
A5030119839,Fedila Yassin,1,1
A5030153718,William Tchabo,1,1
A5030171795,Asima Ihsan,1,1
A5030213774,Andrew Seal,1,1
A5030225979,Adu Owusu Sarkodie,1,1
A5030268962,M Sriharibabu,1,1
A5030297003,Kieran Hartsough,1,1
A5030304171,Shiferaw Letta,1,1
A5030313094,Behzad Karami Matin,1,1
A5030329269,Anokye Acheampong Amponsah,1,1
A5030376084,Joseph R. Oppong,1,1
