work_id,year,period,first_country_known,first_target,corr_country_known,corr_target,international_collaboration,n_author_countries,studied_count
W7130701805,2000,1990-2004,True,True,True,True,False,1,2
W1718246099,2000,1990-2004,False,,False,,False,0,1
W2075716287,2000,1990-2004,True,False,True,False,False,1,1
W2171114506,2000,1990-2004,True,False,False,,False,1,1
W7128356388,2000,1990-2004,True,False,False,,True,2,1
W7128369058,2000,1990-2004,True,False,False,,True,2,1
W7130690463,2000,1990-2004,True,True,False,,True,2,1
W7130703867,2000,1990-2004,True,True,False,,True,2,1
W2088180457,2000,1990-2004,True,False,True,False,False,1,2
W2396611401,2000,1990-2004,True,True,False,,False,1,1
W1561191985,2001,1990-2004,False,,False,,False,0,1
W2096900823,2001,1990-2004,True,False,True,False,False,1,1
W2171274229,2001,1990-2004,True,False,False,,True,3,1
W2977345952,2001,1990-2004,False,,False,,False,0,1
W43799960,2001,1990-2004,False,,False,,False,0,1
W981788629,2001,1990-2004,False,,False,,False,0,1
W7128306233,2001,1990-2004,True,True,False,,False,1,1
W7128308272,2001,1990-2004,True,True,False,,False,1,1
W12995869,2001,1990-2004,True,True,False,,False,1,1
W2093531875,2001,1990-2004,False,,False,,False,0,4
W1982830265,2001,1990-2004,True,False,True,False,False,1,1
W4213206683,2001,1990-2004,False,,False,,False,0,1
W2036248797,2001,1990-2004,False,,False,,False,0,1
W2317695915,2001,1990-2004,True,False,True,False,False,1,0
W2115827027,2001,1990-2004,True,True,True,True,True,4,1
W2155328308,2001,1990-2004,True,True,True,True,False,1,1
W7131097549,2001,1990-2004,True,True,False,,True,2,1
W7131107615,2001,1990-2004,True,True,False,,True,2,1
W2124172110,2001,1990-2004,True,False,True,False,False,1,1
W2069529770,2001,1990-2004,True,True,True,True,False,1,1
W2083010201,2001,1990-2004,True,True,True,True,False,1,1
W1526079862,2002,1990-2004,False,,False,,False,0,2
W1551086479,2002,1990-2004,False,,False,,False,0,1
W2096969338,2002,1990-2004,True,False,True,False,False,1,1
W2098225443,2002,1990-2004,True,True,False,,False,1,1
W2255215246,2002,1990-2004,False,,False,,False,0,1
W2405627894,2002,1990-2004,True,True,False,,True,2,1
W2626081743,2002,1990-2004,False,,False,,False,0,1
W2753551881,2002,1990-2004,False,,False,,False,0,1
W3140321450,2002,1990-2004,False,,False,,False,0,1
W7131091553,2002,1990-2004,True,True,False,,False,1,1
W7131126326,2002,1990-2004,True,True,False,,False,1,1
W2018331508,2002,1990-2004,True,True,True,True,True,2,1
W2061505836,2002,1990-2004,True,False,False,,True,3,1
W2139088999,2002,1990-2004,True,False,True,False,False,1,0
W1987680890,2002,1990-2004,True,True,False,,False,1,1
W7131242066,2002,1990-2004,True,True,False,,True,2,1
W7131249349,2002,1990-2004,True,True,False,,True,2,1
W1147947042,2002,1990-2004,False,,False,,False,0,1
W2154889135,2002,1990-2004,True,False,True,False,False,1,1
W2170262181,2002,1990-2004,True,False,True,False,False,1,1
W2054010214,2002,1990-2004,True,True,True,True,False,1,1
W2080953408,2002,1990-2004,True,False,True,False,False,1,1
W2159243235,2002,1990-2004,True,True,True,True,False,1,1
W7134807586,2002,1990-2004,True,False,False,,True,3,1
W7134813687,2002,1990-2004,True,False,False,,True,3,1
W1964218604,2003,1990-2004,False,,False,,False,0,1
W2021831132,2003,1990-2004,True,True,True,True,False,1,1
W2097367275,2003,1990-2004,True,False,True,False,False,1,1
W2396647745,2003,1990-2004,False,,False,,False,0,0
W4399242733,2003,1990-2004,False,,False,,False,0,1
W7131409279,2003,1990-2004,True,True,False,,False,1,1
W7131432048,2003,1990-2004,True,True,False,,False,1,1
W1527449740,2003,1990-2004,True,True,True,True,False,1,1
W2117806352,2003,1990-2004,True,False,True,False,False,1,1
W2159763303,2003,1990-2004,False,,False,,False,0,4
W401625219,2003,1990-2004,False,,False,,False,0,4
W1986502480,2003,1990-2004,False,,False,,False,0,1
W2052813448,2003,1990-2004,True,False,True,False,False,1,1
W7131247946,2003,1990-2004,True,True,False,,False,1,1
W7131309110,2003,1990-2004,True,True,False,,False,1,1
W7131275855,2003,1990-2004,True,True,True,True,False,1,1
W7131302552,2003,1990-2004,True,True,True,True,False,1,1
W2064092222,2003,1990-2004,True,False,True,False,True,2,1
W2064188751,2003,1990-2004,True,True,True,True,True,2,0
W2151482750,2003,1990-2004,True,False,True,False,False,1,1
W1995361834,2003,1990-2004,True,False,True,False,True,2,0
W2130792261,2003,1990-2004,False,,False,,False,0,0
W2166174302,2003,1990-2004,True,False,True,False,False,1,0
W2416821716,2003,1990-2004,False,,False,,False,0,0
W1978636458,2003,1990-2004,True,True,True,True,False,1,0
W2139402916,2003,1990-2004,True,False,False,,False,1,1
W1976089603,2003,1990-2004,True,False,True,False,False,1,1
W2036460252,2003,1990-2004,True,False,True,False,False,1,1
W3013748429,2003,1990-2004,False,,False,,False,0,1
W2149003731,2003,1990-2004,True,True,True,True,False,1,1
W1503758158,2004,1990-2004,False,,False,,False,0,1
W1518619307,2004,1990-2004,False,,False,,False,0,1
W1974617460,2004,1990-2004,True,True,True,True,True,2,1
W2056284807,2004,1990-2004,True,True,True,True,False,1,1
W2119255184,2004,1990-2004,True,True,True,True,False,1,1
W217916963,2004,1990-2004,False,,False,,False,0,1
W2242137476,2004,1990-2004,False,,False,,False,0,2
W2287171832,2004,1990-2004,False,,False,,False,0,1
W2418339349,2004,1990-2004,False,,False,,False,0,1
W2520441209,2004,1990-2004,False,,False,,False,0,1
W2551503114,2004,1990-2004,False,,False,,False,0,1
W2738549349,2004,1990-2004,False,,False,,False,0,1
W2785749246,2004,1990-2004,False,,False,,False,0,1
W2805671332,2004,1990-2004,False,,False,,False,0,2
